Source,Target,Weight
Abdul Haseeb,Muhammad Usman,1
Abdul Haseeb,Muhammad Wasif Zafar,1
Abdul Haseeb,Rana Umair Ashraf,1
Abdul Haseeb,Ma Zhiqiang,1
Adam Polko,Artur Ochojski,6
Adam Polko,Dagmara Kociuba,2
Adam Polko,Katarzyna Kopczewska,4
Adam Polko,Pawel Churski,6
Adele Ossareh,Mohammad Saeed Pourjafar,1
Adele Ossareh,Kopczewski Tomasz,1
Adrian Penalver,Claus Brand,1
Adrian Penalver,Marcin Bielecki,1
Adriana Wloka,Aleksandra Keska,1
Adriana Wloka,Anna Janicka,1
Adriana Wloka,Joanna Swiesciak,1
Adriana Wloka,Justyna Molska,1
Adriana Wloka,Kacper Ostrowski,1
Adriana Wloka,Maciej Zawislak,1
Adriana Wloka,Radoslaw Wlostowski,1
Agata Balmas,Kula Grzegorz,2
Agata Balmas,Kamila Waclawska,2
Agata Balmas,Monika Koppl Turyna,2
Agata Gondek,Agnieszka Cudnoch-Jedrzejewska,1
Agata Gondek,Barbara Grzechocinska,1
Agata Gondek,Filip A Dabrowski,1
Agata Gondek,Katarzyna Czarzasta,1
Agata Gondek,Lukasz Michalowski,1
Agata Gondek,Marcin Chlebus,1
Agata Gondek,Miroslaw Wielgos,1
Agata Gorny,Andrzej Kubisiak,1
Agata Gorny,Aneta Stefanczyk,1
Agata Gorny,Maciej Bitner,1
Agata Gorny,Maciej Duszczyk,1
Agata Gorny,Marek Okolski,1
Agata Gorny,Monika Szulecka,1
Agata Gorny,Pawel Kaczmarczyk,4
Agata Gorny,Urszula Siedlecka,1
Agata Kocia,Anna Zurawiecka,1
Agata Kocia,Christian J Delaunay,2
Agata Kocia,Grazyna Szymanska,1
Agata Kocia,Janusz Kudla,6
Agata Kocia,Katarzyna Kopczewska,6
Agata Kocia,Konrad Walczyk,6
Agata Kocia,Krzysztof Opolski,3
Agata Kocia,Marta Lubieniecka,2
Agata Kocia,Marzena Maselewska,2
Agata Kocia,Natalia Nehrebecka,1
Agata Kocia,Piotr Modzelewski,2
Agata Kocia,Robert Kruszewski,6
Agata Kocia,Richard C Torrisi,2
Agata Miazga,Anna Nicinska,1
Agata Miazga,Malgorzata Kalbarczyk-Steclik,1
Agnieszka Allen,Filip Targowski,1
Agnieszka Allen,Grzegorz Tchorek,1
Agnieszka Allen,Katarzyna Dziewanowska,1
Agnieszka Allen,Michal Brzozowski,1
Agnieszka Allen,Michal Kurtyka,1
Agnieszka Allen,Waldemar Koziol,1
Agnieszka Chlon-Dominczak,Anita Abramowska-Kmon,1
Agnieszka Chlon-Dominczak,Anna Maliszewka,1
Agnieszka Chlon-Dominczak,Anna Nicinska,1
Agnieszka Chlon-Dominczak,Dorota Holzer-Zelazewska,1
Agnieszka Chlon-Dominczak,Irena E Kotowska,1
Agnieszka Chlon-Dominczak,Magdalena Michalejko,1
Agnieszka Chlon-Dominczak,Maja Rynko,1
Agnieszka Chlon-Dominczak,Malgorzata Bala,1
Agnieszka Chlon-Dominczak,Malgorzata Kalbarczyk-Steclik,1
Agnieszka Chlon-Dominczak,Marta Palczynska,1
Agnieszka Chlon-Dominczak,Mateusz Najsztub,1
Agnieszka Chlon-Dominczak,Michal Myck,1
Agnieszka Chlon-Dominczak,Monika Oczkowska,1
Agnieszka Chlon-Dominczak,Roman Topor-Madry,1
Agnieszka Chlon-Dominczak,Wojciech Paczynski,1
Agnieszka Cudnoch-Jedrzejewska,Barbara Grzechocinska,1
Agnieszka Cudnoch-Jedrzejewska,Filip A Dabrowski,1
Agnieszka Cudnoch-Jedrzejewska,Katarzyna Czarzasta,1
Agnieszka Cudnoch-Jedrzejewska,Lukasz Michalowski,1
Agnieszka Cudnoch-Jedrzejewska,Marcin Chlebus,1
Agnieszka Cudnoch-Jedrzejewska,Miroslaw Wielgos,1
Agnieszka Fihel,Anna Janicka,1
Agnieszka Fihel,Anna Nicinska,3
Agnieszka Fihel,Joanna Nestorowicz,1
Agnieszka Fihel,Malgorzata Kalbarczyk-Steclik,3
Agnieszka Fihel,Marek Okolski,1
Agnieszka Fihel,Pawel Kaczmarczyk,4
Agnieszka Fihel,Renata Stefanska,1
Agnieszka Hryniewicka,Bartlomiej Rokicki,1
Agnieszka Hryniewicka,Iwona Kukulak-Dolata,1
Agnieszka Hryniewicka,Lukasz Arendt,1
Kopanska Agnieszka,Anna Bartczak,2
Kopanska Agnieszka,Anthony Levitas,1
Kopanska Agnieszka,Jan Raczka,1
Kopanska Agnieszka,Siwinska-Gorzelak Joanna,1
Kopanska Agnieszka,Krzysztof Witkowski,1
Kopanska Agnieszka,Michal Zarzycki,1
Kopanska Agnieszka,Roman Asinski,1
Kopanska Agnieszka,Thomas H Cochran,1
Kopanska Agnieszka,Tony Levitas,1
Agnieszka Kulesza,Aleksandra Zolocinska,1
Agnieszka Kulesza,Anna Burdzinska,1
Agnieszka Kulesza,Beata Kaleta,1
Agnieszka Kulesza,Filip A Dabrowski,1
Agnieszka Kulesza,Jan Borysowski,1
Agnieszka Kulesza,Leszek Paczek,1
Agnieszka Kulesza,Marcin Chlebus,1
Agnieszka Kulesza,Miroslaw Wielgos,1
Agnieszka Piechocka-Kaluzna,Aldona Kamela-Sowinska,1
Agnieszka Piechocka-Kaluzna,Dawid Garstecki,1
Agnieszka Piechocka-Kaluzna,Elzbieta Izabela Szczepankiewicz,1
Agnieszka Piechocka-Kaluzna,Ewa Rozanska,1
Agnieszka Piechocka-Kaluzna,Helena Poetschke,1
Agnieszka Piechocka-Kaluzna,Joanna Blazynska,1
Agnieszka Piechocka-Kaluzna,Lukasz Matuszak,1
Agnieszka Piechocka-Kaluzna,Magdalena Kowalczyk,1
Agnieszka Piechocka-Kaluzna,Malgorzata Czerny,1
Agnieszka Piechocka-Kaluzna,Malgorzata Macuda,1
Agnieszka Piechocka-Kaluzna,Marek Cieslak,1
Agnieszka Piechocka-Kaluzna,Marek Masztalerz,1
Agnieszka Piechocka-Kaluzna,Maria Kiedrowska,1
Agnieszka Piechocka-Kaluzna,Marzena Remlein,1
Agnieszka Piechocka-Kaluzna,Piotr Gut,1
Agnieszka Piechocka-Kaluzna,Remigiusz Napiecek,1
Agnieszka Piechocka-Kaluzna,Wojciech Fliegner,1
Agnieszka Pugacewicz,Alfred Tovias,1
Agnieszka Pugacewicz,Jacek Rothert,1
Agnieszka Pugacewicz,Jan Hagemejer,1
Agnieszka Pugacewicz,Jan Jakub Michalek,1
Agnieszka Pugacewicz,Mark Vancauteren,1
Agnieszka Pugacewicz,Victoria Roshal,1
Agnieszka Sobianowska-Turek,Anna Barbara Janicka,1
Agnieszka Sobianowska-Turek,Anna Janicka,1
Agnieszka Sobianowska-Turek,Jedrzej Matla,1
Agnieszka Sobianowska-Turek,Maciej Zawislak,1
Agnieszka Sobianowska-Turek,Marek Reksa,1
Agnieszka Sobianowska-Turek,Weronika Urbanska,1
Agnieszka Stazka-Gawrysiak,Anna Kosior,2
Agnieszka Stazka-Gawrysiak,Beata Bierut,2
Agnieszka Stazka-Gawrysiak,Grzegorz Tchorek,2
Agnieszka Stazka-Gawrysiak,Izabela D Tymoczko,2
Agnieszka Stazka-Gawrysiak,Jacek Lewkowicz,2
Agnieszka Stazka-Gawrysiak,Jakub Growiec,2
Agnieszka Stazka-Gawrysiak,Jakub Muck,2
Agnieszka Stazka-Gawrysiak,Jan Hagemejer,2
Agnieszka Stazka-Gawrysiak,Kamil Wierus,2
Agnieszka Stazka-Gawrysiak,Katarzyna Puchalska,2
Agnieszka Stazka-Gawrysiak,Magdalena Rola-Janicka,2
Agnieszka Stazka-Gawrysiak,Marcin Grela,2
Agnieszka Stazka-Gawrysiak,Marcin Tomkiewicz,2
Agnieszka Stazka-Gawrysiak,Marek Niechcial,2
Agnieszka Stazka-Gawrysiak,Michal Gradzewicz,2
Agnieszka Stazka-Gawrysiak,Michal Rubaszek,2
Agnieszka Stazka-Gawrysiak,Paulina Broniatowska,2
Agnieszka Stazka-Gawrysiak,Piotr Popowski,2
Agnieszka Stazka-Gawrysiak,Rafal Slubowski,2
Agnieszka Stazka-Gawrysiak,Stanislaw Cichocki,2
Agnieszka Stazka-Gawrysiak,Tomasz Michalek,2
Agnieszka Stazka-Gawrysiak,Tomasz Piasecki,2
Agnieszka Stazka-Gawrysiak,Wawrzyniec Suleja,2
Agnieszka Stazka-Gawrysiak,Wojciech Mroczek,2
Agnieszka Tuszynska,Andrzej Jacyna,1
Agnieszka Tuszynska,Andrzej Sliwczynski,2
Agnieszka Tuszynska,Daniel Rutkowski,2
Agnieszka Tuszynska,Edward Franek,2
Agnieszka Tuszynska,Magdalena Walicka,2
Agnieszka Tuszynska,Marcin Chlebus,2
Agnieszka Tuszynska,Marcin Czech,1
Agnieszka Tuszynska,Melania Brzozowska,2
Agnieszka Tuszynska,Monika Puzianowska-Kuznicka,2
Agnieszka Tuszynska,Yaroslav Sanchak,1
Ahmad W,Arshad Hm,1
Ahmad W,Ashraf Ru,1
Ahmad W,Saeed R,1
Ahmad W,Zaidi Sah,1
Ain Aaviksoo,Gerli Paat-Ahi,1
Ain Aaviksoo,Group Eurodrg,1
Ain Aaviksoo,Janek Saluse,1
Ain Aaviksoo,Maria Swiderek,1
Ain Aaviksoo,Pawel Sakowski,1
Aitor Lacuesta,Bela Galgoczi,1
Aitor Lacuesta,Carlos Vargas-Silva,1
Aitor Lacuesta,Janine Leschke,1
Aitor Lacuesta,Juan F Jimeno,1
Aitor Lacuesta,Mario Izquierdo Peinado,1
Aitor Lacuesta,Matthias Busse,1
Aitor Lacuesta,Mikkel Barslund,1
Aitor Lacuesta,Pawel Kaczmarczyk,1
Aitor Lacuesta,Timo Baas,1
Akio Arakawa,David Randall,1
Akio Arakawa,Marat Khairoutdinov,1
Akio Arakawa,Wojciech Grabowski,1
Alain Naef,Alberto Fuentes,1
Alain Naef,Anastasia Theofilakou,1
Alain Naef,Axel Bruggemann,1
Alain Naef,Beatrice Scheubel,1
Alain Naef,Carlijn Eijking,1
Alain Naef,Clement Marsilli,1
Alain Naef,Floriane Van Den,1
Alain Naef,Grzegorz Wesolowski,1
Alain Naef,Isabella Moder,1
Alain Naef,Joel Graca Alves,1
Alain Naef,Juan Carlos Berganza,1
Alain Naef,Lilian Kreitz,1
Alain Naef,Luis Molina Sanchez,1
Alain Naef,Markus Eller,1
Alain Naef,Rafael Cezar,1
Alain Naef,Roland Beck,1
Alain Naef,Valerio Nispi Landi,1
Alberto Fuentes,Anastasia Theofilakou,1
Alberto Fuentes,Axel Bruggemann,1
Alberto Fuentes,Beatrice Scheubel,1
Alberto Fuentes,Carlijn Eijking,1
Alberto Fuentes,Clement Marsilli,1
Alberto Fuentes,Floriane Van Den,1
Alberto Fuentes,Grzegorz Wesolowski,1
Alberto Fuentes,Isabella Moder,1
Alberto Fuentes,Joel Graca Alves,1
Alberto Fuentes,Juan Carlos Berganza,1
Alberto Fuentes,Lilian Kreitz,1
Alberto Fuentes,Luis Molina Sanchez,1
Alberto Fuentes,Markus Eller,1
Alberto Fuentes,Rafael Cezar,1
Alberto Fuentes,Roland Beck,1
Alberto Fuentes,Valerio Nispi Landi,1
Albina Jegorowa,Grzegorz Wieczorek,1
Albina Jegorowa,Janusz Gajda,1
Albina Jegorowa,Kamila Kontna,1
Albina Jegorowa,Katarzyna Chyrowicz,1
Albina Jegorowa,Marcin Chlebus,1
Albina Jegorowa,Michal Korycki,1
Albina Jegorowa,Michal Kruk,1
Aldona Kamela-Sowinska,Dawid Garstecki,1
Aldona Kamela-Sowinska,Elzbieta Izabela Szczepankiewicz,1
Aldona Kamela-Sowinska,Ewa Rozanska,1
Aldona Kamela-Sowinska,Helena Poetschke,1
Aldona Kamela-Sowinska,Joanna Blazynska,1
Aldona Kamela-Sowinska,Lukasz Matuszak,1
Aldona Kamela-Sowinska,Magdalena Kowalczyk,1
Aldona Kamela-Sowinska,Malgorzata Czerny,1
Aldona Kamela-Sowinska,Malgorzata Macuda,1
Aldona Kamela-Sowinska,Marek Cieslak,1
Aldona Kamela-Sowinska,Marek Masztalerz,1
Aldona Kamela-Sowinska,Maria Kiedrowska,1
Aldona Kamela-Sowinska,Marzena Remlein,1
Aldona Kamela-Sowinska,Piotr Gut,1
Aldona Kamela-Sowinska,Remigiusz Napiecek,1
Aldona Kamela-Sowinska,Wojciech Fliegner,1
Aleksander Gorniak,Anna Czarny,1
Aleksander Gorniak,Anna Janicka,3
Aleksander Gorniak,Bartosz Gawron,3
Aleksander Gorniak,Ewa Zaczynska,1
Aleksander Gorniak,Maciej Zawislak,3
Aleksander Gorniak,Tomasz Bialecki,3
Aleksandra Banasiewicz,Anna Janicka,1
Aleksandra Banasiewicz,Anna Michalak,1
Aleksandra Banasiewicz,Radoslaw Wlostowski,1
Aleksandra Keska,Anna Janicka,2
Aleksandra Keska,Joanna Swiesciak,1
Aleksandra Keska,Justyna Molska,1
Aleksandra Keska,Kacper Ostrowski,1
Aleksandra Keska,Maciej Zawislak,1
Aleksandra Keska,Radoslaw Wlostowski,1
Aleksandra Kolasa,Ewa Weychert,1
Aleksandra Naganska,Stanislaw Cichocki,1
Aleksandra Parteka,Cieslik Andrzej,1
Aleksandra Wasowicz,Kula Grzegorz,1
Aleksandra Wisniewska,Christian A Vossler,1
Aleksandra Wisniewska,Ewa Zawojska,1
Aleksandra Wisniewska,Mikolaj Czajkowski,1
Aleksandra Wisniewska,Wiktor Budzinski,1
Aleksandra Zolocinska,Anna Burdzinska,1
Aleksandra Zolocinska,Beata Kaleta,1
Aleksandra Zolocinska,Filip A Dabrowski,1
Aleksandra Zolocinska,Jan Borysowski,1
Aleksandra Zolocinska,Leszek Paczek,1
Aleksandra Zolocinska,Marcin Chlebus,1
Aleksandra Zolocinska,Miroslaw Wielgos,1
Alexei Korolev,Ann M Fridlind,1
Alexei Korolev,Corinna Hoose,1
Alexei Korolev,Derek J Posselt,1
Alexei Korolev,Diedenhoven Van Bastiaan,1
Alexei Korolev,Hanna Pawlowska,1
Alexei Korolev,Hugh Morrison,1
Alexei Korolev,Jason A Milbrandt,1
Alexei Korolev,Jerry Y Harrington,1
Alexei Korolev,Karly J Reimel,1
Alexei Korolev,Lier-Walqui Van Marcus,1
Alexei Korolev,Lulin Xue,1
Alexei Korolev,Matthew R Kumjian,1
Alexei Korolev,Olivier P Prat,1
Alexei Korolev,Shin-Ichiro Shima,1
Alexei Korolev,Wojciech W Grabowski,1
Alfred Tovias,Jacek Rothert,1
Alfred Tovias,Jan Hagemejer,1
Alfred Tovias,Jan Jakub Michalek,1
Alfred Tovias,Mark Vancauteren,1
Alfred Tovias,Victoria Roshal,1
Ali Hashemizadeh,Irfan Khan,1
Ali Hashemizadeh,Rana Umair Ashraf,1
Ali Hashemizadeh,Syed Anees Haider Zaidi,1
Alicja Gosiewska,Anna Kozak,1
Alicja Gosiewska,Dominik Ogonowski,1
Alicja Gosiewska,Jakub Sztachelski,1
Alicja Gosiewska,Janusz Gajda,1
Alicja Gosiewska,Marcin Chlebus,1
Alicja Gosiewska,Piotr Wojewnik,1
Alicja Gosiewska,Przemyslaw Biecek,1
Alistair Hunt,Ami D,1
Alistair Hunt,Bartczak A,1
Alistair Hunt,Braun-Kohlova M,1
Alistair Hunt,Chilton S,1
Alistair Hunt,Czajkowski M,1
Alistair Hunt,Desaigues B,1
Alistair Hunt,Farreras V,1
Alistair Hunt,Hutchison M,1
Alistair Hunt,Jeanrenaud C,1
Alistair Hunt,Kaderjak P,1
Alistair Hunt,Maca V,1
Alistair Hunt,Markiewicz O,1
Alistair Hunt,Markowska A,1
Alistair Hunt,Metcalf H,1
Alistair Hunt,Navrud S,1
Alistair Hunt,Nielsen Seested J,1
Alistair Hunt,Ortiz R,1
Alistair Hunt,Pellegrini S,1
Alistair Hunt,Rabl A,1
Alistair Hunt,Riera R,1
Alistair Hunt,Scasny M,1
Alistair Hunt,Stoeckel M-E,1
Alistair Hunt,Szanto R,1
Alistair Hunt,Urban J,1
Aljona Karloseva,Anni Huhtala,1
Aljona Karloseva,Berit Hasler,1
Aljona Karloseva,Daija Angeli,1
Aljona Karloseva,Daiva Semeniene,1
Aljona Karloseva,Heini Ahtiainen,1
Aljona Karloseva,Ieva Oskolokaite,1
Aljona Karloseva,James Cr Smart,1
Aljona Karloseva,Janne Artell,1
Aljona Karloseva,Jurgen Meyerhoff,1
Aljona Karloseva,Kari Hyytiainen,1
Aljona Karloseva,Kim Dahlbo,1
Aljona Karloseva,Kristine Pakalniete,1
Aljona Karloseva,Linus Hasselstrom,1
Aljona Karloseva,Louise Martinsen,1
Aljona Karloseva,Marie Maar,1
Aljona Karloseva,Mikolaj Czajkowski,1
Aljona Karloseva,Mohammed H Alemu,1
Aljona Karloseva,Tea Nommann,1
Aljona Karloseva,Tore Soderqvist,1
Aljona Karloseva,Vivi Fleming-Lehtinen,1
Aljona Karloseva,Yulia Khaleeva,1
Amarachukwu Anthony Anyanwu,Cieslik Andrzej,1
Amarachukwu Anthony Anyanwu,Ugochukwu Michael Anyanwu,1
Amber Iqbal,Ayesha Riaz,1
Amber Iqbal,Rana Umair Ashraf,1
Amber Iqbal,Rashid Saeed,1
Ami D,Bartczak A,1
Ami D,Braun-Kohlova M,1
Ami D,Chilton S,1
Ami D,Czajkowski M,1
Ami D,Desaigues B,1
Ami D,Farreras V,1
Ami D,Hutchison M,1
Ami D,Jeanrenaud C,1
Ami D,Kaderjak P,1
Ami D,Maca V,1
Ami D,Markiewicz O,1
Ami D,Markowska A,1
Ami D,Metcalf H,1
Ami D,Navrud S,1
Ami D,Nielsen Seested J,1
Ami D,Ortiz R,1
Ami D,Pellegrini S,1
Ami D,Rabl A,1
Ami D,Riera R,1
Ami D,Scasny M,1
Ami D,Stoeckel M-E,1
Ami D,Szanto R,1
Ami D,Urban J,1
Anastasia Theofilakou,Axel Bruggemann,1
Anastasia Theofilakou,Beatrice Scheubel,1
Anastasia Theofilakou,Carlijn Eijking,1
Anastasia Theofilakou,Clement Marsilli,1
Anastasia Theofilakou,Floriane Van Den,1
Anastasia Theofilakou,Grzegorz Wesolowski,1
Anastasia Theofilakou,Isabella Moder,1
Anastasia Theofilakou,Joel Graca Alves,1
Anastasia Theofilakou,Juan Carlos Berganza,1
Anastasia Theofilakou,Lilian Kreitz,1
Anastasia Theofilakou,Luis Molina Sanchez,1
Anastasia Theofilakou,Markus Eller,1
Anastasia Theofilakou,Rafael Cezar,1
Anastasia Theofilakou,Roland Beck,1
Anastasia Theofilakou,Valerio Nispi Landi,1
And Richard Woodward Krzysztof Szczygielski,Wojciech Grabowski,1
Andrea Brandolini,Eva Sierminska,2
Andrea Brandolini,Timothy M Smeeding,1
Andrea Brandolini,Timothy Smeeding,1
Andrzej Cielik,Arjun S Bedi,1
Andrzej Cieoelik,Anna Micha3Ek,1
Andrzej Cieoelik,Jan Micha3Ek,1
Cieslik Andrzej,Anna Michalek,6
Cieslik Andrzej,Bartlomiej Rokicki,4
Cieslik Andrzej,Giang Hien Tran,1
Cieslik Andrzej,Jacek Lewkowicz,2
Cieslik Andrzej,Jan Hagemejer,5
Cieslik Andrzej,Jan J Michalek,3
Cieslik Andrzej,Jan Jakub Michalek,17
Cieslik Andrzej,Jan Jakub Michalek,5
Cieslik Andrzej,Mycielski Jerzy,16
Cieslik Andrzej,Krzysztof Szczygielski,7
Cieslik Andrzej,Lukasz Goczek,6
Cieslik Andrzej,Magdalena Kaniewska,1
Cieslik Andrzej,Mehmet Burak Turgut,2
Cieslik Andrzej,Michael Ryan,2
Cieslik Andrzej,Michalek J,2
Cieslik Andrzej,Ugochukwu Michael Anyanwu,1
Andrzej Jacyna,Andrzej Sliwczynski,2
Andrzej Jacyna,Daniel Rutkowski,2
Andrzej Jacyna,Edward Franek,2
Andrzej Jacyna,Lidia Kania,1
Andrzej Jacyna,Magdalena Walicka,2
Andrzej Jacyna,Marcin Chlebus,2
Andrzej Jacyna,Marcin Czech,2
Andrzej Jacyna,Melania Brzozowska,2
Andrzej Jacyna,Monika Puzianowska-Kuznicka,2
Andrzej Kociecki,Dorota Scibisz,1
Andrzej Kociecki,Ewa Stanislawska,1
Andrzej Kociecki,Ewa Wrobel,1
Andrzej Kociecki,Grzegorz Szafranski,1
Andrzej Kociecki,Grzegorz Wesolowski,1
Andrzej Kociecki,Jacek Kotlowski,1
Andrzej Kociecki,Karol Szafranek,1
Andrzej Kociecki,Marcin Humanicki,1
Andrzej Kociecki,Mariusz Kapuscinski,1
Andrzej Kociecki,Mateusz Pipien,1
Andrzej Kociecki,Michal Greszta,1
Andrzej Kociecki,Michal Ledochowski,1
Andrzej Kociecki,Michal Lesyk,1
Andrzej Kociecki,Piotr Boguszewski,1
Andrzej Kociecki,Piotr Popowski,1
Andrzej Kociecki,Tomasz Kleszcz,1
Andrzej Kociecki,Tomasz Lyziak,1
Andrzej Kubisiak,Maciej Duszczyk,1
Andrzej Kubisiak,Pawel Kaczmarczyk,1
Andrzej Raczko,Grzegorz Wesolowski,2
Andrzej Raczko,Jablecki Juliusz,2
Andrzej Sliwczynski,Daniel Rutkowski,3
Andrzej Sliwczynski,Edward Franek,4
Andrzej Sliwczynski,Lidia Kania,2
Andrzej Sliwczynski,Magdalena Walicka,4
Andrzej Sliwczynski,Marcin Chlebus,4
Andrzej Sliwczynski,Marcin Czech,2
Andrzej Sliwczynski,Melania Brzozowska,4
Andrzej Sliwczynski,Monika Puzianowska-Kuznicka,4
Andrzej Sliwczynski,Tadeusz Jedrzejczyk,1
Andrzej Sliwczynski,Yaroslav Sanchak,1
Andrzej Wieczorkiewicz,Katarzyna Dabrowska-Gruszczynska,1
Andrzej Wieczorkiewicz,Katarzyna Dabrowska-Gruszczynska,1
Andrzej Wieczorkiewicz,Marcin Gruszczynski,2
Aneta Blazejowska,Grzegorz Szafranski,1
Aneta Blazejowska,Kamila Kuziemska-Pawlak,1
Aneta Blazejowska,Marcin Bielecki,1
Aneta Blazejowska,Michal Brzoza-Brzezina,1
Aneta Stefanczyk,Maciej Bitner,1
Aneta Stefanczyk,Marek Okolski,1
Aneta Stefanczyk,Monika Szulecka,1
Aneta Stefanczyk,Pawel Kaczmarczyk,1
Aneta Stefanczyk,Urszula Siedlecka,1
Anil Markandya,Milan Scasny,1
Anil Markandya,Olga Kiuila,2
Anita Abramowska-Kmon,Anna Maliszewka,1
Anita Abramowska-Kmon,Anna Nicinska,1
Anita Abramowska-Kmon,Dorota Holzer-Zelazewska,1
Anita Abramowska-Kmon,Irena E Kotowska,1
Anita Abramowska-Kmon,Magdalena Michalejko,1
Anita Abramowska-Kmon,Maja Rynko,1
Anita Abramowska-Kmon,Malgorzata Bala,1
Anita Abramowska-Kmon,Malgorzata Kalbarczyk-Steclik,1
Anita Abramowska-Kmon,Marta Palczynska,1
Anita Abramowska-Kmon,Mateusz Najsztub,1
Anita Abramowska-Kmon,Michal Myck,1
Anita Abramowska-Kmon,Monika Oczkowska,1
Anita Abramowska-Kmon,Roman Topor-Madry,1
Anita Abramowska-Kmon,Wojciech Paczynski,1
Ann M Fridlind,Corinna Hoose,1
Ann M Fridlind,Derek J Posselt,1
Ann M Fridlind,Diedenhoven Van Bastiaan,1
Ann M Fridlind,Hanna Pawlowska,1
Ann M Fridlind,Hugh Morrison,1
Ann M Fridlind,Jason A Milbrandt,1
Ann M Fridlind,Jerry Y Harrington,1
Ann M Fridlind,Karly J Reimel,1
Ann M Fridlind,Lier-Walqui Van Marcus,1
Ann M Fridlind,Lulin Xue,1
Ann M Fridlind,Matthew R Kumjian,1
Ann M Fridlind,Olivier P Prat,1
Ann M Fridlind,Shin-Ichiro Shima,1
Ann M Fridlind,Wojciech W Grabowski,1
Anna Barbara Janicka,Marek Reksa,1
Anna Bartczak,Ewa Zawojska,1
Anna Bartczak,Jan Raczka,1
Anna Bartczak,Siwinska-Gorzelak Joanna,1
Anna Bartczak,Katarzyna Metelska-Szaniawska,1
Anna Bartczak,Mikolaj Czajkowski,1
Anna Bialek-Jaworska,Michal Brzozowski,1
Anna Bialek-Jaworska,Natalia Nehrebecka,1
Anna Burdzinska,Beata Kaleta,1
Anna Burdzinska,Filip A Dabrowski,1
Anna Burdzinska,Jan Borysowski,1
Anna Burdzinska,Leszek Paczek,1
Anna Burdzinska,Marcin Chlebus,1
Anna Burdzinska,Miroslaw Wielgos,1
Anna Cyganek,Barbara Gornicka,1
Anna Cyganek,Barbara Grzechocinska,1
Anna Cyganek,Christopher Kobierzycki,1
Anna Cyganek,Filip A Dabrowski,1
Anna Cyganek,Lukasz Michalowski,1
Anna Cyganek,Marcin Chlebus,1
Anna Cyganek,Miroslaw Wielgos,1
Anna Czarny,Anna Janicka,1
Anna Czarny,Bartosz Gawron,1
Anna Czarny,Ewa Zaczynska,1
Anna Czarny,Maciej Zawislak,1
Anna Czarny,Tomasz Bialecki,1
Anna Janicka,Anna Legowska,1
Anna Janicka,Anna Michalak,1
Anna Janicka,Bartosz Gawron,4
Anna Janicka,Caterina Migliorini,1
Anna Janicka,Daniela Valensin,2
Anna Janicka,Elena Gaggelli,2
Anna Janicka,Ewa Zaczynska,1
Anna Janicka,Francesca Maria Mancini,1
Anna Janicka,Francesco Berti,1
Anna Janicka,Gianni Valensin,2
Anna Janicka,Hanna Miecznikowska,1
Anna Janicka,Henryk Kozlowski,4
Anna Janicka,Ivano Bertini,1
Anna Janicka,Jedrzej Matla,1
Anna Janicka,Joanna Nestorowicz,1
Anna Janicka,Joanna Swiesciak,1
Anna Janicka,Justyna Molska,1
Anna Janicka,Kacper Ostrowski,1
Anna Janicka,Kornelia Wisniewska,1
Anna Janicka,Krzysztof Rolka,1
Anna Janicka,Leszek Lankiewicz,1
Anna Janicka,Lucia Banci,1
Anna Janicka,Maciej Zawislak,5
Anna Janicka,Manuele Martinelli,1
Anna Janicka,Marek Luczkowski,1
Anna Janicka,Martina Donatoni,1
Anna Janicka,Maurizio Remelli,2
Anna Janicka,Pawel Kaczmarczyk,1
Anna Janicka,Peep Palumaa,1
Anna Janicka,Pierluigi Pretegiani,1
Anna Janicka,Radoslaw Wlostowski,2
Anna Janicka,Rebecca Pogni,1
Anna Janicka,Remo Guerrini,2
Anna Janicka,Simone Ciofi-Baffoni,1
Anna Janicka,Tomasz Bialecki,4
Anna Janicka,Tomasz Suchocki,1
Anna Janicka,Weronika Urbanska,1
Anna Kosior,Beata Bierut,2
Anna Kosior,Grzegorz Tchorek,2
Anna Kosior,Izabela D Tymoczko,2
Anna Kosior,Jacek Lewkowicz,2
Anna Kosior,Jakub Growiec,2
Anna Kosior,Jakub Muck,2
Anna Kosior,Jan Hagemejer,2
Anna Kosior,Kamil Wierus,2
Anna Kosior,Katarzyna Puchalska,2
Anna Kosior,Magdalena Rola-Janicka,2
Anna Kosior,Marcin Grela,2
Anna Kosior,Marcin Tomkiewicz,2
Anna Kosior,Marek Niechcial,2
Anna Kosior,Michal Gradzewicz,2
Anna Kosior,Michal Rubaszek,2
Anna Kosior,Paulina Broniatowska,2
Anna Kosior,Piotr Popowski,2
Anna Kosior,Rafal Slubowski,2
Anna Kosior,Stanislaw Cichocki,2
Anna Kosior,Tomasz Michalek,2
Anna Kosior,Tomasz Piasecki,2
Anna Kosior,Wawrzyniec Suleja,2
Anna Kosior,Wojciech Mroczek,2
Anna Kozak,Dominik Ogonowski,1
Anna Kozak,Jakub Sztachelski,1
Anna Kozak,Janusz Gajda,1
Anna Kozak,Marcin Chlebus,1
Anna Kozak,Piotr Wojewnik,1
Anna Kozak,Przemyslaw Biecek,1
Anna Legowska,Caterina Migliorini,1
Anna Legowska,Daniela Valensin,1
Anna Legowska,Elena Gaggelli,1
Anna Legowska,Francesco Berti,1
Anna Legowska,Gianni Valensin,1
Anna Legowska,Hanna Miecznikowska,1
